course,book_id,topic,bookclub,chat_crew,pseudonym,message,time,is_answer,page,response_number,Discussion,Dialogic Spell,Uptake,Question,Pivot
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",4,True,pim-12,Finished! How does that sound?,2020-10-23 11:44:00,False,3,3.4,Seminar,2,Elaborate,O-LOT,from Social/Procedure/UX to Seminar
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",4,True,pim-11,it's wonderful!,2020-10-23 11:49:00,False,10,3.4,Seminar,2,Affirm,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",4,True,pim-11,Any idea on how to submit it?,2020-10-23 11:49:00,False,10,3.4,UX,3,Clarify,C-LOT,from Seminar to Social/Procedure/UX
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",4,True,pim-12,I think we just leave it here? I'm not totally sure,2020-10-23 12:09:00,False,10,3.4,UX,3,Clarify,C-LOT,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",4,True,pim-11,Yeah I was wondering because when I click 'My Answer' at the top it says I haven't submitted one. ,2020-10-23 12:27:00,False,10,3.4,UX,3,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",4,True,pim-11,So I don't know. ,2020-10-23 12:27:00,False,10,3.4,UX,3,Filler,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",4,True,pim-11,Maybe sometime next week there will be a button to push.,2020-10-23 12:27:00,False,10,3.4,UX,3,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",4,True,pim-12,Maybe! ,2020-10-25 15:11:00,False,10,3.4,UX,3,Affirm,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",4,True,pim-12,Or when the survey comes out maybe something will be there,2020-10-25 15:11:00,False,10,3.4,UX,3,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",4,True,pim-11,Yeah that makes sense.,2020-10-26 09:00:00,False,10,3.4,UX,3,Affirm,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-13,darla,2020-10-23 11:06:00,False,10,3.5,Other,None,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-13,"Part 1: Ultimately, it is left for the reader to decide what is behind the door,",2020-10-23 11:06:00,False,10,3.5,Seminar,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-13,and it would depend what they feel the princess cares about more - his life or him being married to another woman.,2020-10-23 11:06:00,False,10,3.5,Seminar,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-13,He sentences her to the same trial.,2020-10-23 11:06:00,False,10,3.5,Seminar,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14,Part 1: It is such an agonizing question of whether the lady or the tiger is behind the door. ,2020-11-03 17:38:00,False,10,3.5,Seminar,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14, The abyss of pain and betrayal of an unfaithful lover and seeing them with someone else is palpable and I could imagine that in the throngs of that deep pain one might wish their unfaithful lover to be dead.,2020-11-03 17:38:00,False,10,3.5,Seminar,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14,I would hope though,2020-11-03 17:38:00,False,10,3.5,Seminar,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14,"that the lady is behind the door; that the princess might be able to also feel that to take another human life, even when that life has so greatly wronged you, is far worse than to ",2020-11-03 17:38:00,False,10,3.5,Seminar,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14,experien,2020-11-03 17:38:00,False,10,3.5,Seminar,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14,"^Gina, that is a really interesting point that you make, ",2020-11-03 17:43:00,False,10,3.5,Seminar,1,Affirm,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14,that he sentences the princess to the same trial that he is on. ,2020-11-03 17:43:00,False,10,3.5,Seminar,1,Affirm,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14,"The text describes the anxiety of being in a huge stadium with a roaring crowd and the fear of being killed horribly by a tiger, ",2020-11-03 17:43:00,False,10,3.5,Seminar,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14,"but at the same time, as you stated, the princess is herself in a greater trial than the man in that she has to decide whether to kill or not kill her lover who has hurt so deeply.",2020-11-03 17:43:00,False,10,3.5,Seminar,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14,"That's a really insightful point, Gina!",2020-11-03 17:43:00,False,10,3.5,Seminar,1,Affirm,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-14,I hadn't thought of when I read the piece,2020-11-03 17:43:00,False,10,3.5,Seminar,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-13,"Hi John, ",2020-11-05 09:27:00,False,9,3.5,Social,1,Filler,None,from Seminar to Social/Procedure/UX
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-13,"I feel that it would be fitting for the king to sentence her to the same trial, because they king and princess are both constantly described as semi-barbaric"" throughout the text.",2020-11-05 09:27:00,False,9,3.5,Seminar,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",5,True,pim-13,"There seems to be very little compassion or empathy displayed by the king or the princess  even when the princess thinks of her lover  she thinks of herself not necessarily him.""",2020-11-05 09:27:00,False,9,3.5,Seminar,1,None,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Louise Campbell,"I think the lady is behind the door. If she truly loved him as the story seems to claim, she would not have wanted him mauled. Plus, if she wants a future with any man she wouldn’t want the world to see her first lover as someone who deserved to be punished.",2021-02-17 11:28:49,False,10,1.1,Seminar,1,None,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Louise Campbell,I honestly don’t think the king would have done anything after discovering his daughter broke the law. He probably covered it up or considered her already punished through her lovers fate.,2021-02-17 11:30:19,False,10,1.1,Seminar,1,None,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Anna Jones,"I think the lady is behind the door. Regardless of how jealous you may be, you can't really love someone and also be able to tolerate watching them get torn apart by a wild animal.",2021-02-17 16:53:11,False,10,1.1,Seminar,1,None,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Anna Jones,The King does seem unstable enough to put his daughter on trial via the lady and the tiger method. I imagine she'd use her own connections to find out which door had the tiger behind it and which door had a suitor.,2021-02-17 16:54:37,False,10,1.1,Seminar,1,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Andrea Henderson,"I think the tiger was behind the door. Mostly because of the princess being described as ""hot-blooded and semi-barbaric.""",2021-02-21 10:13:38,False,9,1.1,Seminar,1,Disagree,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Andrea Henderson,"Louise Campbell, I agree with you in thinking that the king covered it up somehow and didn't put her through the trial.",2021-02-21 10:15:16,False,9,1.1,Seminar,1,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Louise Campbell,"Anna Jones, this is what I was thinking. If you really loved him you wouldn’t allow that. Alexandra, I was leaning toward the tiger at first because of the descriptions you gave. The apple doesn’t fall far from the tree and all that. 🙂",2021-02-22 06:20:44,False,10,1.1,Seminar,1,Elaborate,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Andrea Henderson,"Yeah, I was going back and forth a lot on what I think happened. So I can definitely see your reasoning for her picking the lady.",2021-02-23 07:32:16,False,10,1.1,Seminar,1,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Anna Jones,"So, where have we landed: Lady or tiger? Trial or coverup? I think we just have to write something in the space below.",2021-02-23 17:43:29,False,10,1.1,Other,1,Clarify,None,from Seminar to Deliberation
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Andrea Henderson,Should we go with the choices that have a majority?,2021-02-24 11:05:19,False,10,1.1,Deliberation,1,Clarify,C-LOT,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Andrea Henderson,So the lady behind the door and the king covering up for his daughter?,2021-02-24 11:05:19,False,10,1.1,Deliberation,1,Clarify,C-LOT,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Andrea Henderson,"Is the response we write in the field below supposed to be in the same style of the story, like we're completing it?",2021-02-25 17:41:08,False,10,1.1,Deliberation,2,Clarify,C-LOT,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Andrea Henderson,Or are we just answering the questions?,2021-02-25 17:41:08,False,10,1.1,Deliberation,2,Clarify,C-LOT,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Anna Jones,I'm good with writing the majority choices.,2021-02-25 17:46:45,False,10,1.1,Deliberation,3,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Anna Jones,"Unfortunately I can't click in the box below at all, so it's anyone's guess what style our response is supposed to be in. I would imagine answering the questions simply would be fine.",2021-02-25 17:47:32,False,10,1.1,UX,2,Clarify,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Anna Jones,"Oh good! I can, in fact, click in the box.",2021-02-25 17:47:51,False,10,1.1,UX,2,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Andrea Henderson,Great!,2021-02-25 17:48:05,False,10,1.1,UX,2,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Anna Jones,Looks good. I think to mark our assignment done we just have to write SUBMITTED at the top of the entry.,2021-02-25 17:54:58,False,10,1.1,UX,2,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Anna Jones,Are we ready for that?,2021-02-25 17:56:35,False,10,1.1,Deliberation,2,Clarify,C-LOT,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Andrea Henderson,"Yeah, I'm good with it.",2021-02-25 18:00:06,False,10,1.1,Deliberation,2,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",2,True,Catherine Mitchell,She gifted him with the tiger.,2021-02-19 18:16:09,False,9,1.2,Seminar,1,None,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",2,True,Julie Sanders,I think she may not trust him enough to give him the door with the lady behind it. They really focused on her jealousy and how she's a lot like her father.,2021-02-19 18:16:24,False,9,1.2,Seminar,1,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",2,True,Catherine Mitchell,She's definitely her father's child.,2021-02-19 18:17:01,False,9,1.2,Seminar,1,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",2,True,Julie Sanders,"I think the King would offer her the same choice between the two doors, he seems to really like this punishment.",2021-02-19 18:17:36,False,9,1.2,Seminar,1,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",2,True,Christine Ramirez,I agree,2021-02-19 18:17:51,False,9,1.2,Seminar,1,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",2,True,Catherine Mitchell,Could she be fed to the tiger and save the unsuspecting poor fool?,2021-02-19 18:17:53,False,9,1.2,Seminar,1,Clarify,C-HOT,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",2,True,Catherine Mitchell,The king fed his daughter to the tiger,2021-02-19 18:20:50,False,9,1.2,Seminar,1,None,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Karen Richardson,The Lady was behind the door.,2021-02-14 21:35:34,False,10,1.3,Seminar,1,None,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Jennifer Gonzalez,"I want to believe the tiger was behind the door because the princess was semi-barbaric but she was also filled with despair and jealousy.  The green eyed monster.. gets you every time...so she knows she has lost him, but she doesn't have to let the Lady have him.",2021-02-17 21:07:36,False,8,1.3,Seminar,1,Disagree,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Earl Foster,"I think it would depend on how much she truly trust her lover. If she had faith in him truly, she would let him live with the lady. At least he would be alive and happy. But if she was full of distrust or jealousy she would kill her lover. Even if she is semi-barbaric she seems to be fair or at least a follower of her Father. I would say she would point to the Lady in the end.",2021-02-22 12:14:04,False,10,1.3,Seminar,1,Elaborate,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Karen Richardson,"Interesting Jennifer Gonzalez that I initially thought the Tiger because of her jealousy and that if she could not have him, then no one could have him. But, I changed my mind with the hope of a happier ending.",2021-02-22 14:18:11,False,10,1.3,Seminar,1,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Karen Richardson,"I believe the lady was behind the door as the description of the princess was ""semi-barbaric."" She could probably have the new couple banished from the kingdom so she would not have to see them. I believe it was the tiger because the princess could not bear for anyone else to have him.",2021-02-22 14:18:32,False,<NA>,1.3,Seminar,1,Elaborate,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Jennifer Gonzalez,"Upon discovering his daughter has broken the law, the King responds out of love, because she is the apple of his eye, and he forgives her.",2021-02-22 18:22:10,False,10,1.3,Seminar,1,None,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Earl Foster,"Karen Richardson,",2021-02-23 11:47:46,False,10,1.3,Seminar,1,None,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Earl Foster,I agree that the princess could just banish the new couple away too.,2021-02-23 11:48:18,False,10,1.3,Seminar,1,Affirm,C-LOT,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Earl Foster,Do we have to agree on a single ending?,2021-02-23 11:48:18,False,10,1.3,Deliberation,1,Affirm,C-LOT,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Karen Richardson,I don't think we have to agree on a single ending as both are viable. I still will go with the Lady as being behind the curtain. The King will be upset with this but will forgive his daughter. He may do something else to the boyfriend later.,2021-02-23 17:33:42,False,10,1.3,Seminar,1,Elaborate,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Earl Foster,"So the King would come back at the boyfriend later due to him ""cheating"" the trial? I can see that.",2021-02-23 17:40:56,False,10,1.3,Seminar,1,Affirm,C-HOT,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Jennifer Gonzalez,I agree he will forgive his daughter because he loves her so.,2021-02-23 21:09:22,False,10,1.3,Seminar,1,Affirm,None,None
Outreach P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",3,True,Earl Foster,Wait how do we submit this assignment?,2021-02-25 10:26:08,False,10,1.3,Deliberation,None,Clarify,O-LOT,from Seminar to Deliberation
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Carol Simmons,The four questions,2021-02-17 19:48:22,False,8,2.1,Deliberation,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Lisa Morgan,Do we answer these before continuing the story?,2021-02-17 19:48:40,False,9,2.1,Deliberation,1,Clarify,C-LOT,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Lisa Morgan,"So the top is for chatting and the bottom is for responding, I believe.",2021-02-17 19:49:52,False,9,2.1,Deliberation,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Carol Simmons,Yes so what do you think guys?,2021-02-17 19:49:54,False,8,2.1,Deliberation,1,Affirm,C-HOT,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Carol Simmons,Yes I found this by luck...LOL!,2021-02-17 19:51:08,False,8,2.1,Deliberation,1,Affirm,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Joe Ross,"Ok, I had to reset the book to make this work!",2021-02-17 19:51:38,False,8,2.1,Deliberation,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Lisa Morgan,Yay you got it!,2021-02-17 19:52:20,False,10,2.1,Other,1,Affirm,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Joe Ross,"Live without was the first one I put.  Then Trust, Love, and then Know",2021-02-17 19:52:28,False,8,2.1,Deliberation,1,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Carol Simmons,"Yep, so what you think the questions are?",2021-02-17 19:52:43,False,8,2.1,Deliberation,1,Affirm,O-LOT,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Joe Ross,she was smiling by the end and the book told me i did well,2021-02-17 19:52:51,False,8,2.1,Deliberation,None,None,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Lisa Morgan,Which questions? like the prompt?,2021-02-17 19:53:27,False,10,2.1,Deliberation,1,Clarify,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Joe Ross,Live Without Him is probably the most important question,2021-02-17 19:53:50,False,8,2.1,Deliberation,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Joe Ross,But it asked for 4 so i amswered with 4,2021-02-17 19:54:16,False,8,2.1,Deliberation,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Carol Simmons,We need total four answers to the question,2021-02-17 19:54:37,False,8,2.1,Deliberation,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Joe Ross,"Oh I see, there are two questions here.",2021-02-17 19:55:04,False,8,2.1,Deliberation,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Joe Ross,I feel that the princess would have led him to the tiger,2021-02-17 19:55:04,False,8,2.1,Seminar,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Carol Simmons,ok,2021-02-17 19:55:18,False,8,2.1,Deliberation,1,Affirm,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Lisa Morgan,I feel like it would be the opposite because she went to all the hassle to find out.,2021-02-17 19:55:43,False,10,2.1,Seminar,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Joe Ross,"At the top of the screen are two questions, I believe that is what the 1 & 2 are on the bottom portion",2021-02-17 19:55:48,False,8,2.1,Deliberation,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Joe Ross,"That is a good point, Victoria",2021-02-17 19:56:23,False,8,2.1,Seminar,1,Affirm,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Carol Simmons,I tried the ones you mentioned it said try again.,2021-02-17 19:56:42,False,8,2.1,Deliberation,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Lisa Morgan,You have to do them one at a time,2021-02-17 19:57:13,False,10,2.1,Deliberation,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Lisa Morgan,I tried them all at once and it told me wrong lol,2021-02-17 19:57:32,False,10,2.1,Deliberation,1,Elaborate,None,None
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,True,Joe Ross,The second question here is just as complex for different reasons,2021-02-17 19:57:57,False,8,2.1,Seminar,1,Elaborate,None,from Deliberation to Seminar
